name,gender,frequency,frequency_ew_new,frequency_ni,frequency_scot,frequency_us_vic,frequency_us_ed,frequency_us_bs,frequency_us_wwi,frequency_us_it,frequency_us_bsii,frequency_us_wwii,frequency_us_post,nameBCenterMatch,nameBWizMatch,nameBehindMatch,nameMatch,soundex
LUEVA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L100
LUEVENIA,1,0,0,0,0,19,106,36,28,261,26,41,48,False,False,False,False,L150
LUEVERTHA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L163
LUEVINA,1,0,0,0,0,0,6,0,5,28,0,0,0,False,False,False,False,L150
LUEVINIA,1,0,0,0,0,0,0,5,0,8,0,0,0,False,False,False,False,L150
LUGARDA,1,0,0,0,0,10,0,0,5,39,0,0,0,False,False,False,False,L263
LUGARDITA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L263
LUGENE,0,0,0,0,0,5,6,23,6,263,39,60,147,False,False,False,False,L250
LUGENE,1,0,0,0,0,0,16,22,7,184,20,27,114,False,False,False,False,L250
LUGENIA,1,0,0,0,0,62,80,44,40,271,30,33,97,False,True,False,False,L250
LUI,0,0,21,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L000
LUIDA,1,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,L300
LUIE,0,0,0,0,0,0,0,12,13,98,5,5,11,False,False,False,False,L000
LUIGI,0,0,31,0,19,5,86,99,69,474,25,26,98,False,True,True,True,L200
LUIGINA,1,0,0,0,0,0,0,0,0,9,0,0,0,False,True,True,True,L250
LUIS,0,0,503,0,41,243,466,313,258,6058,739,1292,6175,False,True,True,True,L200
LUIS,1,0,0,0,0,0,0,0,0,64,6,0,52,False,False,False,False,L200
LUISA,1,0,166,0,88,163,251,105,101,1041,104,129,509,False,True,True,True,L200
LUISE,1,0,6,0,4,0,43,37,20,240,35,49,65,False,True,True,True,L200
LUIZ,0,0,3,0,0,0,0,5,5,157,10,5,84,False,True,True,True,L200
LUIZA,1,0,6,0,3,0,0,0,0,6,0,0,0,False,True,True,True,L200
LUJEAN,1,0,0,0,0,0,0,0,0,96,13,30,85,False,False,False,False,L250
LUJUANA,1,0,0,0,0,0,0,0,0,0,0,0,24,False,False,False,False,L250
LUKA,0,0,107,0,4,0,0,0,0,0,0,0,0,False,True,True,True,L200
LUKA,1,0,28,0,4,0,0,0,0,0,0,0,0,False,True,False,False,L200
LUKAS,0,0,268,0,17,0,0,0,0,0,0,0,0,False,True,True,True,L220
LUKASZ,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L220
LUKE,0,3,25597,448,1647,914,759,508,339,3132,353,470,1454,False,True,True,True,L200
LUKE,1,0,0,0,7,0,0,0,0,0,0,0,0,False,False,False,False,L200
LUKMAN,0,0,18,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L255
LUL,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L400
LULA,0,0,0,0,0,33,53,9,17,190,19,13,10,False,False,False,False,L400
LULA,1,0,10,0,0,20357,12499,4558,3378,29169,2567,3074,4956,False,True,True,True,L400
LULABELL,1,0,0,0,0,0,0,5,0,25,6,0,0,False,False,False,False,L414
LULABELLE,1,0,0,0,0,0,5,6,0,78,15,19,0,False,False,False,False,L414
LULAH,1,0,0,0,0,21,0,0,6,5,0,0,0,False,False,False,False,L400
LULAMAE,1,0,0,0,0,0,10,21,18,78,5,6,0,False,True,False,False,L450
LULAR,1,0,0,0,0,237,117,40,29,149,0,0,0,False,False,False,False,L460
LULER,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L460
LULIA,1,0,0,0,0,5,11,0,5,38,0,0,0,False,False,False,False,L400
LULIE,1,0,0,0,0,82,22,19,16,43,0,0,0,False,True,False,False,L400
LULLA,1,0,0,0,0,52,46,33,23,231,29,17,25,False,False,False,False,L400
LULU,1,0,35,0,0,6108,1609,523,349,2050,137,97,196,False,True,True,True,L400
LULUBELL,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,L414
LULUBELLE,1,0,0,0,0,0,0,0,6,61,7,6,0,False,False,False,False,L414
LULY,1,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,L400
LUM,0,0,0,0,0,184,54,14,19,159,12,5,37,False,False,False,False,L500
LUMA,1,0,0,0,3,0,0,0,5,0,0,0,0,False,False,False,False,L500
LUMAN,0,0,0,0,0,0,8,21,6,87,19,6,0,False,False,False,False,L550
LUMAS,0,0,0,0,0,0,0,5,6,6,0,0,0,False,False,False,False,L520
LUMINA,1,0,0,0,0,5,5,0,0,7,0,0,0,False,False,False,False,L550
LUMIR,0,0,0,0,0,0,17,35,21,87,0,0,0,False,False,False,False,L560
LUMMIE,0,0,0,0,0,0,0,6,7,28,5,0,0,False,False,False,False,L500
LUMMIE,1,0,0,0,0,22,23,6,0,26,0,0,0,False,False,False,False,L500
LUNA,0,0,0,0,0,0,0,5,0,5,0,0,0,False,False,False,False,L500
LUNA,1,0,35,0,0,476,394,141,94,634,33,47,49,False,True,True,True,L500
LUNDA,1,0,0,0,0,0,5,0,0,0,0,0,6,False,False,False,False,L530
LUNDY,0,0,0,0,0,0,5,31,12,80,5,20,62,False,False,False,False,L530
LUNDY,1,0,0,0,0,0,0,0,0,0,0,0,5,False,True,False,False,L530
LUNED,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,True,False,L530
LUNELL,1,0,0,0,0,0,0,0,0,54,11,6,15,False,False,False,False,L540
LUNELLE,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,L540
LUNETTA,1,0,0,0,0,0,0,16,11,47,0,0,5,False,False,False,False,L530
LUNETTE,1,0,0,0,0,0,19,8,11,166,20,12,41,False,True,False,False,L530
LUNIE,1,0,0,0,0,5,0,5,0,0,0,0,0,False,False,False,False,L500
LUNNIE,0,0,0,0,0,0,0,11,5,0,0,0,0,False,False,False,False,L500
LUNNIE,1,0,0,0,0,0,0,0,0,6,0,5,0,False,False,False,False,L500
LUNSFORD,0,0,0,0,0,0,5,0,7,16,0,6,0,False,True,False,False,L521
LUOLA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,L400
LUPE,0,0,0,0,0,14,86,87,84,2025,297,540,980,False,True,False,False,L100
LUPE,1,0,0,0,0,108,461,341,379,7444,947,1453,2603,False,True,True,True,L100
LUPIE,1,0,0,0,0,0,0,0,7,38,0,0,24,False,False,False,False,L100
LUPITA,1,0,0,0,0,0,5,5,0,226,42,98,324,False,True,True,True,L130
LUQMAAN,0,0,37,0,3,0,0,0,0,0,0,0,0,False,False,False,False,L255
LUQMAN,0,0,84,0,6,0,0,0,0,0,0,0,0,False,False,False,False,L255
LURA,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L600
LURA,1,0,0,0,0,1762,1243,518,430,2786,221,282,687,False,True,False,False,L600
LURAE,1,0,0,0,0,0,0,0,0,11,0,16,31,False,False,False,False,L600
LURAH,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L600
LURAINE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L650
LURAL,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L640
LURANA,1,0,0,0,0,6,0,7,0,6,5,0,7,False,False,False,False,L650
LURAY,1,0,0,0,0,0,0,0,0,6,0,15,0,False,False,False,False,L600
LURDES,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,True,False,L632
LUREAN,1,0,0,0,0,0,0,0,0,0,0,0,7,False,False,False,False,L650
LUREATHA,1,0,0,0,0,0,0,0,0,12,0,0,0,False,False,False,False,L630
LUREE,1,0,0,0,0,0,0,8,5,112,7,10,26,False,True,False,False,L600
LUREN,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,False,False,L650
LURENA,1,0,0,0,0,56,54,36,22,147,22,12,38,False,False,False,False,L650
LURENE,1,0,0,0,0,8,98,65,48,401,28,47,98,False,False,False,False,L650
LURETA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,L630
LURETHA,1,0,0,0,0,0,5,22,12,196,27,31,100,False,False,False,False,L630
LURETTA,1,0,0,0,0,0,47,19,19,146,18,21,60,False,False,False,False,L630
LURIA,1,0,0,0,0,0,0,6,5,58,0,0,0,False,True,False,False,L600
LURIE,0,0,0,0,0,0,0,5,0,0,5,0,6,False,False,False,False,L600
LURIE,1,0,0,0,0,0,5,6,5,67,0,0,12,False,False,False,False,L600
LURINE,1,0,0,0,0,0,13,12,6,161,16,21,20,False,False,False,False,L650
LURLA,1,0,0,0,0,0,0,5,0,0,5,0,0,False,False,False,False,L640
LURLEAN,1,0,0,0,0,0,17,18,17,190,21,11,28,False,False,False,False,L645
LURLEE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L640
LURLEEN,1,0,0,0,0,0,5,11,11,42,0,0,0,False,False,False,False,L645
LURLENE,1,0,0,0,0,0,63,61,39,474,49,56,84,False,True,False,False,L645
LURLEY,1,0,0,0,0,5,0,6,0,5,0,0,0,False,False,False,False,L640
LURLIE,1,0,0,0,0,5,0,16,6,53,0,8,11,False,False,False,False,L640
LURLINE,1,0,0,0,0,117,267,181,114,854,46,78,147,False,True,False,False,L645
LURLYNE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L645
LURTON,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L635
LUS,1,0,0,0,0,0,0,0,5,25,0,0,16,False,False,False,False,L200
LUSETTA,1,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,L230
LUSIA,1,0,0,0,0,0,0,5,0,17,0,0,0,False,True,False,False,L200
LUSIANO,0,0,0,0,0,0,0,0,0,27,0,0,0,False,False,False,False,L250
LUSIO,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L200
LUSTER,0,0,0,0,0,41,70,65,51,468,43,71,145,False,False,False,False,L236
LUSTER,1,0,0,0,0,0,0,0,0,12,0,0,0,False,False,False,False,L236
LUTA,1,0,0,0,0,16,0,7,5,0,0,0,0,False,False,False,False,L300
LUTE,0,0,0,0,0,5,0,0,0,6,0,0,0,False,False,False,False,L300
LUTFI,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,True,False,L310
LUTHA,1,0,0,0,0,0,0,0,0,27,6,5,0,False,False,False,False,L300
LUTHAIS,0,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,L320
LUTHER,0,0,29,0,0,5603,4738,3476,2720,23430,2427,3261,6751,False,True,True,True,L360
LUTHER,1,0,0,0,0,0,18,20,18,270,25,22,39,False,False,False,False,L360
LUTHERA,1,0,0,0,0,0,0,8,0,6,0,0,0,False,False,False,False,L360
LUTHUR,0,0,0,0,0,0,0,6,8,23,0,0,0,False,False,False,False,L360
LUTICIA,1,0,0,0,0,0,0,0,0,14,0,10,12,False,False,False,False,L320
LUTIE,1,0,0,0,0,353,119,45,25,171,11,6,11,False,False,False,False,L300
LUTISHA,1,0,0,0,0,0,15,8,10,37,6,5,10,False,False,False,False,L320
LUTISHIA,1,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,L320
LUTITIA,1,0,0,0,0,0,0,0,0,16,13,5,0,False,False,False,False,L330
LUTRECIA,1,0,0,0,0,0,0,0,0,0,5,0,0,False,False,False,False,L362
LUTRELL,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L364
LUTRELL,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L364
LUTRELLE,1,0,0,0,0,0,0,0,9,0,0,0,0,False,False,False,False,L364
LUTRICA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L362
LUTRICIA,1,0,0,0,0,0,0,0,0,15,16,43,224,False,False,False,False,L362
LUTTIE,1,0,0,0,0,15,14,6,5,6,0,0,0,False,False,False,False,L300
LUUL,1,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L400
LUVA,1,0,0,0,0,5,5,13,6,35,0,0,0,False,False,False,False,L100
LUVADA,1,0,0,0,0,6,10,7,13,48,0,0,0,False,False,False,False,L130
LUVELL,0,0,0,0,0,0,0,0,0,0,0,5,5,False,False,False,False,L140
LUVELLA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L140
LUVENA,1,0,0,0,0,5,30,0,13,60,13,0,0,False,False,False,False,L150
LUVENDER,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L153
LUVENIA,1,0,0,0,0,469,541,187,126,1376,119,182,427,False,True,True,True,L150
LUVERA,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,L160
LUVERN,0,0,0,0,0,0,5,15,33,170,19,14,15,False,False,False,False,L165
LUVERN,1,0,0,0,0,0,0,5,7,77,0,7,6,False,False,False,False,L165
LUVERNA,1,0,0,0,0,5,5,22,22,73,0,0,0,False,False,False,False,L165
LUVERNE,0,0,0,0,0,0,23,68,63,753,48,51,63,False,False,False,False,L165
LUVERNE,1,0,0,0,0,0,54,89,102,517,20,26,34,False,False,False,False,L165
LUVERT,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L163
LUVERTA,1,0,0,0,0,0,0,8,0,45,0,0,11,False,False,False,False,L163
LUVINA,1,0,0,0,0,44,61,35,27,204,12,13,16,False,False,False,False,L150
LUVINE,1,0,0,0,0,0,0,6,0,5,0,0,0,False,False,False,False,L150
LUVINIA,1,0,0,0,0,26,38,16,24,106,5,5,12,False,True,True,True,L150
LUVONIA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L150
LUVONNE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L150
LUWAM,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L500
LUWANA,1,0,0,0,0,0,0,0,0,10,10,5,76,False,False,False,False,L500
LUWANNA,1,0,0,0,0,0,0,0,0,7,7,0,27,False,False,False,False,L500
LUZ,0,0,0,0,0,0,23,5,15,188,9,29,76,False,False,False,False,L200
LUZ,1,0,0,0,0,72,183,86,67,1087,104,176,927,False,True,True,True,L200
LUZELL,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,False,False,L240
LUZELL,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L240
LUZENIA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L250
LUZETTA,1,0,0,0,0,0,0,6,0,26,0,5,0,False,True,False,False,L230
LUZETTE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L230
LYAL,0,0,0,0,0,0,0,8,8,110,15,0,6,False,False,False,False,L400
LYALL,0,0,26,0,89,0,8,8,11,140,19,14,35,False,True,True,True,L400
LYALL,1,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,L400
LYAM,0,0,24,0,3,0,0,0,0,0,0,0,0,False,False,False,False,L500
LYANA,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,L500
LYANN,1,0,0,0,0,0,0,0,0,0,0,0,14,False,False,False,False,L500
LYANNA,1,0,0,0,4,0,0,0,0,0,0,0,0,False,True,False,False,L500
LYANNE,1,0,0,0,14,0,0,0,0,0,0,0,23,False,False,False,False,L500
LYBA,1,0,13,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L100
LYBAH,1,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L100
LYCURGUS,0,0,0,0,0,0,0,7,0,0,0,0,0,False,False,True,False,L262
LYDA,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L300
LYDA,1,0,0,0,0,1037,690,336,219,1462,134,147,271,False,True,True,True,L300
LYDE,1,0,0,0,0,6,0,0,0,0,0,0,0,False,False,False,False,L300
LYDELL,0,0,0,0,0,0,0,0,0,11,0,0,23,False,False,False,False,L340
LYDELL,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,L340
LYDIA,0,0,0,0,0,0,5,0,0,63,20,12,0,False,False,False,False,L300
LYDIA,1,2,5151,93,192,10488,7163,3073,2328,16999,2088,3381,11118,False,True,True,True,L300
LYDIA-ROSE,1,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
LYDIAN,1,0,0,0,0,0,0,5,0,0,0,0,0,False,True,False,False,L350
LYDIE,1,0,3,0,0,29,43,21,21,81,5,0,0,False,True,True,True,L300
LYDON,0,0,5,0,3,0,0,0,0,0,0,0,0,False,True,False,False,L350
LYELL,0,0,0,0,0,0,6,13,11,84,0,10,6,False,False,False,False,L400
LYGIA,1,0,0,0,0,0,0,7,0,0,0,0,36,False,True,True,True,L200
LYLA,1,0,7,0,7,141,214,155,118,1540,192,255,483,False,True,True,True,L000
LYLAH,1,0,0,0,0,0,0,6,0,37,0,0,0,False,True,False,False,L000
LYLAS,1,0,0,0,0,0,0,0,0,17,0,0,0,False,False,False,False,L200
LYLE,0,0,82,0,199,546,1537,2019,1848,20094,2637,3352,7780,False,True,True,True,L000
LYLE,1,0,0,0,0,67,93,60,44,365,31,45,113,False,False,False,False,L000
LYLES,0,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,L200
LYLIA,1,0,0,0,0,0,0,0,0,64,5,10,42,False,False,False,False,L000
LYLIAN,1,0,0,0,0,0,0,6,0,0,0,0,0,False,False,False,False,L500
LYLIS,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,L200
LYLITH,1,0,0,0,0,0,0,0,7,0,0,0,0,False,False,False,False,L300
LYLLIAN,1,0,0,0,0,0,0,0,0,12,0,0,0,False,False,False,False,L500
LYMAN,0,0,0,0,0,620,525,541,376,3219,359,458,821,False,True,False,False,L550
LYMON,0,0,0,0,0,0,0,14,10,120,5,17,11,False,False,False,False,L550
LYN,0,0,0,0,0,5,0,17,6,195,89,121,450,False,True,False,False,L500
LYN,1,0,3,0,389,0,0,9,16,345,171,444,2010,False,True,True,True,L500
LYNA,1,0,0,0,0,0,7,8,0,33,8,26,67,False,False,False,False,L500
LYNAE,1,0,0,0,0,0,0,0,0,0,0,6,23,False,True,False,False,L500
LYNAL,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L540
LYNANN,1,0,0,0,0,0,0,0,0,0,0,5,42,False,False,False,False,L550
LYNANNE,1,0,0,0,0,0,0,0,0,0,0,0,31,False,False,False,False,L550
LYNARD,0,0,0,0,0,0,0,0,0,0,0,0,16,False,False,False,False,L563
LYNCH,0,0,0,0,0,0,0,0,0,25,0,0,0,False,False,False,False,L520
LYNDA,0,0,0,0,0,0,0,0,0,0,8,27,51,False,False,False,False,L530
LYNDA,1,3,31,3,607,55,77,56,40,2493,3521,9357,29299,False,True,True,True,L530
LYNDAL,0,0,0,0,0,0,5,0,0,111,34,38,98,False,False,False,False,L534
LYNDAL,1,0,0,0,0,0,0,5,7,125,38,39,86,False,False,False,False,L534
LYNDALL,0,0,0,0,0,0,0,0,0,70,8,28,59,False,False,False,False,L534
LYNDALL,1,0,0,0,0,0,47,42,28,243,39,57,105,False,False,False,False,L534
LYNDAN,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,L535
LYNDE,1,0,0,0,0,0,0,0,0,0,0,0,28,False,False,False,False,L530
LYNDEE,1,0,0,0,0,0,0,0,0,0,0,0,27,False,True,False,False,L530
LYNDEL,0,0,0,0,0,0,0,0,0,97,36,53,67,False,False,False,False,L534
LYNDEL,1,0,0,0,0,0,0,0,0,37,13,12,68,False,False,False,False,L534
LYNDELL,0,0,0,0,0,0,0,15,19,356,77,113,252,False,False,False,False,L534
LYNDELL,1,0,0,0,0,0,6,33,19,208,31,80,194,False,False,False,False,L534
LYNDELLE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L534
LYNDEN,0,0,44,0,0,0,0,10,16,166,35,65,130,False,True,False,False,L535
LYNDEN,1,0,0,0,0,0,0,0,0,0,0,5,16,False,True,False,False,L535
LYNDER,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L536
LYNDI,1,0,0,0,7,0,0,0,0,0,0,0,8,False,True,True,True,L530
LYNDIA,1,0,0,0,0,0,0,0,0,29,49,146,447,False,False,False,False,L530
LYNDIE,1,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,L530
LYNDLE,0,0,0,0,0,0,0,0,6,65,6,7,26,False,False,False,False,L534
LYNDOL,0,0,0,0,0,0,0,0,0,53,13,12,13,False,False,False,False,L534
LYNDOL,1,0,0,0,0,0,0,0,0,5,0,7,0,False,False,False,False,L534
LYNDON,0,0,186,3,13,0,71,94,64,724,177,299,638,False,True,True,True,L535
LYNDON,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,L535
LYNDORA,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,L536
LYNDSAY,1,0,29,3,1314,0,0,0,0,0,0,0,0,False,True,True,True,L532
LYNDSAY-ANNE,1,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,
LYNDSEY,1,1,147,15,1324,0,0,0,0,0,0,0,0,False,True,True,True,L532
LYNDSEY-ANNE,1,0,0,0,7,0,0,0,0,0,0,0,0,False,False,False,False,
LYNDSIE,1,0,0,0,3,0,0,0,0,0,0,0,0,False,True,False,False,L532
LYNDSY,1,0,0,0,5,0,0,0,0,0,0,0,0,False,False,False,False,L532
LYNDY,1,0,0,0,3,0,0,0,0,0,0,0,11,False,False,False,False,L530
LYNDZI,1,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,L532
LYNE,1,0,0,0,16,0,0,0,0,0,0,0,55,False,False,False,False,L500
LYNEA,1,0,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,L500
LYNEL,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L540
LYNEL,1,0,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,L540
LYNELL,0,0,0,0,0,0,0,6,0,30,18,13,93,False,False,False,False,L540
LYNELL,1,0,0,0,0,0,0,5,0,163,31,66,358,False,False,False,False,L540
LYNELLE,1,0,0,0,5,0,0,0,0,29,9,18,210,False,True,False,False,L540
LYNET,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L530
LYNETT,1,0,0,0,0,0,0,0,0,0,0,0,52,False,False,False,False,L530
LYNETTA,1,0,0,0,0,0,0,0,0,32,27,50,224,False,False,False,False,L530
LYNETTE,1,0,24,0,369,6,67,71,54,1342,478,1186,7011,False,True,True,True,L530
LYNFORD,0,0,0,0,0,0,5,30,20,101,22,24,52,False,False,False,False,L516
LYNIS,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L520
LYNITA,1,0,0,0,0,0,0,0,0,6,0,0,33,False,False,False,False,L530
LYNN,0,0,0,0,0,661,850,857,707,10479,3281,5342,14312,False,True,False,False,L500
LYNN,1,2,27,3,3022,69,221,145,127,4949,3086,8805,47600,False,True,True,True,L500
LYNN-MARIE,1,0,0,0,8,0,0,0,0,0,0,0,0,False,False,False,False,
LYNNA,1,0,0,0,0,0,0,0,5,74,31,61,240,False,False,True,False,L500
LYNNAE,1,0,0,0,0,0,0,0,0,0,0,6,85,False,True,False,False,L500
LYNNANN,1,0,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,L550
LYNNANNE,1,0,0,0,3,0,0,0,0,0,0,0,5,False,False,False,False,L550
LYNNDA,1,0,0,0,0,0,0,0,0,15,33,84,309,False,False,False,False,L530
LYNNE,0,0,0,0,0,0,5,11,0,98,43,71,106,False,False,False,False,L500
LYNNE,1,2,7,0,3260,0,58,60,53,2866,2375,5298,17981,False,True,True,True,L500
LYNNE-MARIE,1,0,0,0,7,0,0,0,0,0,0,0,0,False,False,False,False,
LYNNEA,1,0,0,0,0,0,0,0,0,5,13,43,143,False,True,False,False,L500
LYNNEL,1,0,0,0,0,0,0,0,0,0,0,0,26,False,False,False,False,L540
LYNNELL,1,0,0,0,0,0,0,0,0,16,11,29,113,False,False,False,False,L540
LYNNELLE,1,0,0,0,0,0,0,0,0,0,0,0,34,False,True,False,False,L540
LYNNET,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L530
LYNNETT,1,0,0,0,0,0,0,0,0,0,0,0,30,False,False,False,False,L530
LYNNETTA,1,0,0,0,0,0,0,0,0,0,6,10,74,False,False,False,False,L530
LYNNETTE,1,0,6,0,111,0,5,11,8,283,189,435,2354,False,True,True,True,L530
LYNNIE,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L500
LYNNIE,1,0,0,0,0,0,5,5,6,16,6,14,48,False,True,False,False,L500
LYNNIS,1,0,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,L520
LYNNITA,1,0,0,0,0,0,0,0,0,0,0,5,0,False,False,False,False,L530
LYNNMARIE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L560
LYNNSAY,1,0,0,0,8,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYNNSEY,1,0,0,0,14,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYNNWOOD,0,0,0,0,0,0,0,0,0,66,25,41,70,False,False,False,False,L530
LYNORA,1,0,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,L560
LYNORE,1,0,0,0,3,0,0,0,0,6,0,10,20,False,False,False,False,L560
LYNSAY,1,0,3,0,548,0,0,0,0,0,0,0,0,False,False,True,False,L520
LYNSEY,1,1,74,22,4169,0,0,0,0,0,0,0,0,False,True,True,True,L520
LYNSEY-ANN,1,0,0,0,5,0,0,0,0,0,0,0,0,False,False,False,False,
LYNSEY-ANNE,1,0,0,0,10,0,0,0,0,0,0,0,0,False,False,False,False,
LYNSI,1,0,0,0,3,0,0,0,0,0,0,0,0,False,True,False,False,L520
LYNSIE,1,0,0,0,9,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYNSY,1,0,0,0,4,0,0,0,0,0,0,0,0,False,True,False,False,L520
LYNTON,0,0,14,0,0,0,0,5,0,38,5,6,5,False,False,True,False,L535
LYNUS,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L520
LYNWARD,0,0,0,0,0,0,0,0,0,5,0,0,10,False,False,False,False,L563
LYNWOOD,0,0,0,0,0,11,62,98,84,1298,252,333,747,False,True,True,True,L530
LYNWOOD,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,L530
LYNZI,1,0,0,0,52,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYNZIE,1,0,0,0,30,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYNZY,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,L520
LYOLA,1,0,0,0,0,0,0,0,0,29,0,0,0,False,False,False,False,L400
LYON,0,0,9,0,0,0,0,0,0,0,0,0,5,False,True,False,False,L500
LYONEL,0,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,False,L540
LYRA,1,0,3,0,0,10,0,14,8,63,0,0,27,False,True,True,True,L600
LYRIC,0,0,0,0,0,0,0,0,0,5,0,0,0,False,True,False,False,L620
LYRIC,1,0,17,0,0,0,0,0,0,0,0,5,0,False,True,True,True,L620
LYSA,1,0,0,0,0,0,0,0,0,0,0,0,17,False,False,False,False,L200
LYSANDER,0,0,7,0,0,0,0,0,0,5,0,0,0,False,True,True,True,L253
LYSANDRA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,True,True,True,L253
LYSBETH,1,0,0,0,0,0,0,0,0,30,5,13,30,False,False,False,False,L213
LYSETTE,1,0,4,0,4,0,0,0,0,0,0,0,0,False,False,True,False,L230
LYSLE,0,0,0,0,0,0,36,32,18,208,12,33,57,False,False,False,False,L240
LYSSA,1,0,0,0,5,0,0,0,0,0,0,0,30,False,True,True,True,L200
LYTLE,0,0,0,0,0,5,0,10,21,141,14,6,13,False,False,False,False,L340
